SampleID,A4D1B5,O00220,O00221,O00451,O14662,O14904,O14917,O43186,O43521-2,O43699,O43752,O43915,O60243,O75054,O75354,O94760,O95183,O95644,O95988,O96013,P01242,P01275,P02462,P04637,P05412,P08237,P09758,P0CG37,P11274,P15848,P16562,P21810,P22681,P23515,P25685,P30041,P47929,P52564,P57771,P58294,Q01543,Q02742,Q05516,Q06520,Q07960,Q10471,Q12912,Q13105,Q13561,Q13576,Q16653,Q49AH0,Q6UB28,Q6UXD5,Q6UXK5,Q7Z5A7,Q7Z5R6,Q86SJ2,Q86WV1,Q8N2G4,Q8N5S9,Q8TD06,Q8WYN0,Q92558,Q92982,Q969V3,Q96I82,Q96LC7,Q96PD2,Q96PQ0,Q96SM3,Q9BQT9,Q9BWV1,Q9C0C4,Q9H156,Q9H5Y7,Q9HCU5,Q9NRM6,Q9NS71,Q9NSA1,Q9NX58,Q9NZ53,Q9NZN5,Q9P0V8,Q9UBG0,Q9UBM4,Q9UK85,Q9UKR0,Q9UPY6,Q9Y2W6,Q9Y662,Q9Y6A5,Subject,Treatment,Site,Time
A36,5.55411254316638,6.47002004919981,7.50740011344246,1.58663323618209,7.38909556877017,5.11216652581442,6.53895160008265,2.26501315074877,1.94525170537929,1.02921717447313,-1.97701268958545,6.4567369260778,6.03500695898226,8.21643148579538,5.77017977763854,13.9209406928826,2.25384785279952,5.33497749875981,12.6966356599571,1.85401306693608,13.1127877742985,2.10407450787955,9.93154495910018,2.1149722585625,5.33874209250648,14.3380056777021,8.50545387494719,9.69924232869883,10.2131782080351,13.621226108135,5.00668812622474,1.65739558734358,2.46474355039997,12.9046610866209,9.56063525984553,1.47603537435721,4.93822110792961,-0.0925852314807796,5.3312764379352,2.41270181024239,1.61383786889755,0.38343993724025,9.80570108704358,1.56180684874586,8.58791236317014,14.6222029865402,7.57429752832001,0.842962514066854,3.1234157648178,6.30714968230336,2.07679580691473,13.7818608036479,6.17480393767607,3.94694643940535,9.99877505205017,3.00055345943192,5.64892498869392,2.57263036604256,11.9003361713618,12.8228202443629,7.71244234865166,8.28646082335677,15.1256792782601,4.54876918257465,9.06272192183638,1.23950074875006,6.07352563019054,2.04935849504909,3.92841542855627,12.2299305473232,14.1811167769895,11.2693363492114,2.6745237101296,9.96901135221045,4.61678219417358,6.6332301712209,2.47339943112535,0.515058041536272,-0.0549834191236585,2.04188274513579,8.81905335521259,3.17629047139213,0.46318916720316,12.0788527395045,3.47473636845745,2.37824353756172,7.42671419542044,7.09601584548304,3.38584838719309,14.429212030756,1.96266314827797,4.78560888412325,ID12,Untreated,Site_D,Week.12
A37,6.48276200906265,11.6977163514515,9.04844338598689,1.80699682872443,4.69995920407694,4.3308249944205,5.90946029271227,4.28215864592314,0.761619741457437,4.47676486648175,3.47876395522874,0.548850677040606,6.04566188171991,7.56327395510497,3.7294292512641,16.2362660059226,4.16323915551767,4.61740426528887,13.5329923932627,2.70897259308698,4.11447721376515,2.32773773240732,4.31069604933318,2.25235999065261,3.60382950087091,12.7993431050536,15.644918668569,0.848679292576662,6.65018306007226,6.5114329980278,6.06242042246609,4.04270744491882,5.05140283550543,9.42308204955566,8.6354497558496,2.04239328785504,4.06975382868272,3.30212927830335,5.69129321965049,2.59541773518844,6.79279745975208,4.07739566628848,8.58182170758252,2.12366146228935,0.405523915005504,9.41085950452879,5.94413796346818,1.44128444868376,3.80216671865402,5.10654014300379,3.07167656638893,3.16788537838212,7.91317615000615,3.97287534702942,8.52280465217722,2.07918190563563,1.64905533275467,1.86160750613832,18.4627404084161,6.37366821504019,1.52757785547392,12.1731418256585,7.38162447851727,5.55066987472868,4.12990935260773,3.14832896784091,3.93180375978583,1.26415335816254,4.20016338412984,5.30448112323281,0.869929456759427,7.23567326532999,1.34125024589096,4.48819325582893,11.3733456869805,3.26828780454499,1.53932924975342,0.420028810944904,0.636246084489363,3.98370686862016,16.3581464767377,5.85460130520875,13.9097916577827,10.7286862956226,6.30138323030572,10.4396130619957,8.10928893512108,19.187078952776,6.64722330194022,8.57422723445814,1.98429469513083,8.33498231079668,ID13,Untreated,Site_D,Baseline
A38,3.00980665391432,12.2876135439239,12.2111946267561,3.9578999155945,5.34740659254707,1.72996551705977,12.1893867974073,3.23559024558135,1.15929860672548,4.38102557778043,5.9358085716018,1.65663100211762,2.19419131128725,5.91769604017783,3.1504318670101,13.7188966192148,3.28301412765815,9.20812933532363,2.14808775309588,2.94829898089125,7.4753114585842,2.88169722315765,5.20228896758933,1.78177546839721,5.93383767801499,13.0952127199301,8.8696474282324,3.95356398477847,1.54137143759435,6.5613260384469,2.11507664656281,-0.535667710729543,5.01959287851891,11.7046526644951,17.3352094348703,2.78079813467474,6.20120756315504,2.81365361097298,3.96494781755172,2.75258383786695,14.0454521827627,2.84350792735038,6.91369605343026,3.40683842343031,7.7445871185136,10.6754667124005,5.63964294978799,0.00639338283844104,4.54971990834261,6.62810294428062,2.98753857415816,5.93343580001354,12.5807255471838,-0.0778290103035946,8.50308918217887,6.65327154593129,3.47279865801817,2.20746549812559,20.7137530492624,9.31124638304879,2.67336895542606,14.5138185826193,9.34980818762698,0.56139610961507,6.11416583827268,1.74932391344605,9.65126466212129,2.63302187513444,7.3215799983654,1.20955496338844,5.52957131848622,11.1791103825886,0.652922396115723,7.13392327831543,6.65832347185751,2.55068749326235,1.67963632228928,0.650682204903606,1.07719638599141,3.01901504170908,12.172606573316,5.88746471829624,10.0247873886362,6.09404021670102,7.17528257382491,10.1559893979026,8.87153319469233,4.45019054943158,5.79463354737587,16.8382299557465,1.43273396262291,3.20945177594664,ID13,Untreated,Site_D,Week.6
A39,4.34468099243615,12.580557976202,11.9451862947138,7.1999964506203,5.73655151840683,0.313226408365505,5.98762444055903,2.4937629563067,0.887733186470314,1.35746488283458,7.27024415636585,3.22612831577388,3.3235710918474,8.86799839064269,3.29585888994298,17.6553778444716,2.95453328047514,3.48105523436705,5.8065852339441,2.11981644986646,5.81828039047263,2.46808285355798,9.46134554143423,1.80546917482183,5.85696958482784,9.12606870342359,13.1848869563521,4.48004081485807,1.46088402496301,6.83185677435698,2.83325773965366,1.20675509213125,3.13874579964725,14.6343745164343,10.3216757625524,0.953327053562192,6.36136285634076,2.2390392654721,1.48334971663019,1.36701527769964,13.6007189729342,6.83223239445196,-1.03650978732538,1.70552756206433,7.75061509651151,9.82821931832838,6.56715910490543,3.04208193064759,1.65483304966638,6.89088465142322,3.04113370010282,3.26239552822715,15.8205865602596,3.81366307387368,7.5002690212318,2.46858547951384,2.49297592866708,3.4073188374846,15.0258265029435,7.9838022019418,4.70856836945202,5.25313684883733,13.1007103786096,1.76542889783499,8.07592160268311,3.18763905509467,-1.76705600726107,1.95514693543621,5.06923369112348,7.7894906026463,8.71508621778835,6.12134472846432,1.00963492001663,6.54833485034292,8.07439110971952,0.654642028683497,1.0176715604146,1.79612099235497,2.31129121186674,3.4111186990095,10.5628488126482,4.86840572480429,11.1467266696242,6.07060159418504,7.20342419922522,11.6190258370917,16.2276922093987,11.8432473828392,6.30528294621198,14.8847278961779,1.53799039696315,6.84337047883343,ID13,Untreated,Site_D,Week.12
A40,1.31064708541259,8.96724030975122,10.080019592033,3.35852186548112,8.88632522535076,2.52786609223846,16.4721289450821,1.4086348846317,2.40322829644457,6.04047603538238,3.68931581477462,6.64072145455616,5.08534544027976,1.43746456517525,6.07130277818759,12.4445077793737,3.97485084536972,2.06034597165989,10.9611765706924,2.43290111011331,5.32644879046144,0.106730450275851,8.04694730479124,3.54225003461717,6.14555411488326,4.91118543537881,19.9161172214904,11.7847953862733,7.96790879231813,-5.48480678386066,4.5917435427357,2.94390281631511,1.68361448488371,9.22563964965843,9.88488716089118,1.36666391505912,13.9382972404663,0.026696056721466,8.53488524669601,1.91816378558873,19.519855060634,5.16741570523145,7.69960574409208,1.21881348417215,10.8675231632777,13.4567555732656,4.46276414034416,6.8231154877917,1.62600440318499,6.86646697481996,0.496236942619292,7.94677673754551,5.07139780751113,6.48788958217852,11.514608795567,4.21622295673073,7.14714053039444,3.96121619531904,9.78299916183393,10.6494790380245,3.87636891817495,5.48774331779472,12.9375619846883,6.64943487926072,5.36653130781374,0.790952749944917,5.18562326190466,1.56845340070744,0.15369297973456,5.48813359713349,2.6915627627402,11.4272929571451,2.41352297723818,3.47463924527653,7.76568362273257,0.356188184963039,2.27399291788601,0.950183167383377,1.4012550624031,2.22135111461559,5.52069990354717,6.19935033552763,7.22590279332809,10.9881356747115,10.0737029161915,4.87017851232035,6.43595180842163,7.93835656502622,3.46892677971282,12.6379938384369,1.45263294720959,-3.39788512570129,ID14,Untreated,Site_B,Baseline
A41,0.775610803541616,6.30106954294197,8.53117206262453,5.6278813223793,2.93626113844287,-0.39196421098909,4.51301636692584,2.78315315886834,1.81642671394186,4.9682733210225,3.66558680860108,0.671611421416938,3.46717642900867,7.55240041889206,6.34485035145988,5.93952231858924,4.02355072603081,2.29775572547933,6.79235862266382,2.76739955858622,6.90062008623783,1.91793240107786,6.09740058088223,2.47524063272796,2.52762868254306,5.23370403202386,19.4965185380495,7.29769844979112,10.7379546215263,-2.45267404949435,4.44786102853178,-0.353467460089396,2.52475082619517,10.7924721978568,9.77017036938485,0.231596621573001,11.6884400684736,1.02356297935464,3.25778070590991,3.61655328557102,9.23523864832814,1.67289391190271,8.37439964003555,2.06121724052569,2.71972420782168,14.1532374924484,-0.594403498778701,7.80506876657055,1.84181265295998,2.91654552093611,0.0361067761851563,3.6552382867598,4.14164015047519,5.91230004296859,8.16034195888167,0.708576101533241,6.32509430905988,3.81180715639885,12.170756967723,7.93084294395283,3.26631321515573,5.80593850117983,15.7969037302705,0.995688660253533,6.86764672728626,0.500544712627628,3.93692238510084,4.12104492882225,2.71651743856445,7.47807246383219,4.2242585438429,5.99381095697168,2.80194300026801,2.90386121359812,5.83986638614738,3.23066585872114,2.18797145085666,1.93587531794118,1.10772621698592,1.65758623785843,8.56736640153102,6.87943329766204,2.69603306674374,1.02630353689247,11.8185986351711,8.51637853868699,0.0813047982610593,6.00186126400239,7.7057751344412,9.98660484431656,1.64809990319419,-3.06735605569519,ID14,Untreated,Site_B,Week.6
A42,-1.37950227178889,5.59364870516881,7.31286243154953,-0.139962604427901,8.61091535506425,3.47068546232861,10.1670928052281,1.98154154970682,2.28967289236374,3.16251889160389,4.29959504634447,4.61905964277251,4.55326479552138,5.64456590688608,8.31711893677183,10.6181443751597,4.4761313438049,1.47888589271552,13.9520247320004,1.88164887114914,6.68537306517259,1.86762497448417,9.03612584104178,2.87982561164044,4.78079412159109,5.32321515987562,13.8130767417044,4.06324847601682,5.18427063399343,-0.943704625705551,-1.48573155157652,1.85984374721896,1.41728930753601,9.18539721674231,12.8633670025686,3.31322999019649,10.3610813828369,0.391667015022763,6.49310084124933,1.54231311189432,12.0930250958951,8.19995106978952,6.00543135360359,1.84011534977941,15.1063744214662,2.74027817544665,3.46496341871011,11.2055111976559,2.55432956522965,1.42751493887256,0.937653051307561,9.65632998663738,4.96521635186641,4.40225248573543,12.5013964078301,0.486345765360556,4.74360164268197,5.70731767553722,11.5737234468047,9.50390830168178,5.13108912546283,6.03693903579173,14.0935328240768,6.67076656141495,9.14140002403799,0.15592031204573,5.20900057235328,2.79717203716642,7.75341577551515,3.9134152171642,9.13160306466842,6.93522830475348,3.20052367411882,4.19211563009529,7.89285196093319,1.62543517562814,2.12990565536795,1.25274137901109,1.89681176199431,2.30296481488739,9.81469850147592,7.10130004929442,7.39009264347503,9.77755381051133,6.74322276614624,11.610472314212,9.85471536625801,3.92510386845128,7.76557015058798,10.6181511022338,2.45188977295894,0.429758735039744,ID14,Untreated,Site_B,Week.12
A43,2.20973951192778,11.3998218251251,9.55515071771444,7.57458590322927,4.70301954251281,4.1896488929772,3.48227964045519,2.25726172877931,2.33162783161841,5.24079056524665,8.19651553382743,0.477456531917642,4.71604769384047,1.78444278698849,5.04915846166939,20.3984374632284,1.42946128816682,1.82338296302582,8.66106084165922,2.89116510915186,15.062797617781,2.00219613304976,2.6398110444203,2.19211647643071,3.27045372922732,9.09186827382931,0.91304879034536,5.13242375996431,2.02409379092424,-1.17559609787721,6.18281203965248,7.51709519217609,3.47063726893294,10.7007521293971,12.6690430341277,1.73945988934461,7.07520413428082,-1.1589688658127,8.10064587053381,0.384695267562206,12.0000903844102,0.18212119907439,10.8998719698255,0.73773180784961,14.1501035008927,10.1864140575038,2.93888395059062,8.51754975423931,0.308460556668698,13.733758621095,1.67913275785069,8.7996886581054,14.0103800175659,4.35967800768625,18.7726783227663,5.45843344032243,4.65745627326219,1.74175988835604,15.4913116130545,9.10335870816704,4.13370235649633,5.28895168088053,11.7953549000589,13.1818473641657,8.84507727974225,0.761223024996606,8.76690090924322,3.32895615196141,5.45312439879879,9.09750868607294,9.40601278339419,8.56863309108442,-0.317225687980362,13.5324398541493,0.834685727038325,6.80517244759841,2.49159833436385,2.11825080928835,1.59094909831968,2.1707722125977,5.57336295685047,2.07016463854707,0.0915308976033202,8.32551664817625,7.38104377451749,11.9616216469162,10.3617339429701,-2.36495262468093,9.40523215486925,6.88950578250618,1.79121812115278,9.00739388255756,ID15,Treated,Site_C,Baseline
A44,1.94169660296947,8.76425937362998,11.274577157756,5.13814862747945,1.93333230921735,3.50769418007067,3.05095971155597,1.96350365530813,2.97299045019986,3.65055892053688,4.4172103361202,5.51127076245416,7.0636366442305,5.02571220506445,4.68531668345723,14.6393182135474,1.46292828682776,4.59571479603563,9.90678297290359,4.44001463569892,11.1947431848914,1.59125072403681,6.48739556352833,2.33826291240469,1.35150542192964,8.10529782491115,5.28072315923234,4.69971083121606,-0.000324715656647767,5.05936366672542,7.67968393363518,8.49882049240914,0.75454665059483,10.8747805960316,9.02715689815318,1.11914252772076,5.60598590273529,1.47160062216302,8.451425131797,1.22712831644175,9.00223444268157,0.746397305847623,6.15822569768871,1.01078858063936,7.60931897640447,4.11692255186661,2.3467702917079,1.34533440178175,3.44178516941428,11.16120250902,3.12025803236292,8.79335434063075,7.23759915128357,5.74096801980686,14.2015355010383,5.39531076931293,2.86555617652679,-1.7310904657446,11.5697238260724,10.019995965779,3.91898986041025,5.23447766405859,8.39634826193851,15.502629240432,6.28393943861919,1.76612526660101,5.61342273975481,2.42466628138292,4.60695995020329,5.13226497008509,4.80766414926254,7.27274159279365,0.25985422028375,12.2482705216954,6.78592802114053,5.25478255582592,2.96256486164661,1.84988221016919,1.43001869831065,1.03852960426732,3.12314499389076,2.27857118609409,9.35076452099029,7.66399821351671,10.3281083547373,2.82865942304729,11.3823193479325,-1.94532864436154,4.9028170940821,11.8747197636588,1.36568711847293,4.07108349153032,ID15,Treated,Site_C,Week.6
A45,0.159637625419006,13.6022261396738,8.51545704171404,8.54342101059656,1.53968292914078,4.74684549980337,1.86286481345918,1.53555689877204,3.16347496778203,3.46728854523401,9.38152536919062,7.68083573452851,8.58584875432281,-0.341388886037826,7.02695441007858,18.723171246591,4.80646552463526,2.57312432339302,7.88830850123835,3.15155669314285,10.4581846193903,1.29534980294755,1.49556905023988,1.82144848981224,2.38132907860959,0.648559429403798,5.0640872931249,6.46688448745343,6.97230438352141,6.29814233690898,5.81873453266648,6.48613751741576,3.91196302262001,7.76774185010183,12.744002109459,0.557175927831073,7.62459080614996,0.586760379637474,6.03008389905323,0.368699622794328,7.15844879340882,1.77458489263268,7.65476069525099,0.954307113899074,9.40806355883101,4.14967076470683,2.7889229268935,7.93784274481845,2.03130056445381,3.99625311348249,1.89911139114928,5.0904518200763,6.8114686329405,5.28952272168859,19.9246798429688,2.80879591422868,5.31731925978575,0.00252412272209579,13.8306178752295,6.31838359782599,6.86696835309133,4.26060020161408,10.5856113769441,9.64059048672343,9.12688328123906,0.105373653500717,3.58419953409466,2.94709007928376,1.15615547663932,9.86129332400491,6.98876892773549,8.85542613821637,1.04712946080855,16.6378891330271,12.6281891620972,3.36070418583013,3.12010450061151,1.3655723072345,-0.949419136792879,2.37347123483749,5.68907243727344,4.23876009730572,6.79370895385135,7.15991682309609,10.4330915586759,8.92219985405669,4.83855183279176,0.838459621325859,10.354031868782,12.6185042947247,2.0515417601424,7.03255541192114,ID15,Treated,Site_C,Week.12
A46,5.45891420124519,12.2442226363759,9.40229077477495,4.11307931668913,3.7250075435672,-0.281810230590871,13.7197288196559,3.15002288606726,1.43323769448211,4.14632660389094,4.93605808886718,5.71728183513641,2.4919834710462,1.01010930771473,6.23218784283438,7.94437397454161,4.22667629984996,3.68004516114644,8.90021422500659,1.27874491193502,15.6226680121861,1.92211659009806,-2.96758540455611,2.34599878229536,5.03762970736307,7.88450286649862,6.51447608086549,7.41771959006068,6.06706316814408,5.23676120977333,0.910914000315363,2.19315110611976,3.39807403126485,8.86075517406601,12.0585826755737,2.14258648466475,0.219308401718044,2.90167316926665,7.69892033208105,0.749347013479112,8.80607813126118,2.54103730241746,7.81930429017845,4.0204720256282,-0.637065105891716,5.26792353247258,3.34512536282916,8.58484185772936,0.0102430111910712,5.5068020659165,0.718140625581366,4.39958646514212,11.0226722444377,5.60394993521599,6.69438794095013,0.659255085422897,1.90469560730819,2.4579982158797,14.7156000060206,9.83462656472736,1.32157000898193,12.026532012489,15.7364485539443,6.97035644919827,7.93820554872867,0.415833742942194,7.47477448654295,-0.076726327536409,1.86398332849606,13.3943724862452,7.89379662248108,8.91428301620683,1.15889340428116,6.98137245024957,5.43390938391012,3.33933921847726,2.5219624669388,0.8038580884613,1.21639188213782,3.68502586530949,10.8315032532203,7.55089356026488,3.68925067363461,4.91017858726393,7.02390345076529,14.8133316226974,12.1649784951569,8.26520325632459,0.0703352096409987,10.4520552771224,2.24171520789494,7.972811387231,ID16,Untreated,Site_E,Baseline
A47,6.72807663147893,11.7530800043684,8.28493653031206,7.62036640886138,3.11080367939905,0.985656078796639,4.70043278893106,1.59619246037718,2.80031883555464,5.60587945755895,3.91083817946143,6.64332479175236,7.57459037641578,4.26376501559861,3.36484036333205,5.23582603490238,0.780081530719618,7.44164691845857,9.79494071692211,1.93418349583609,14.6251525562379,2.39597515084692,7.25568839218262,2.84193331149697,6.26003220875571,4.23868053970756,3.0707203082034,7.81101569567447,6.2033991469256,19.2594483308118,0.506015225686757,5.59952480213604,1.73858943506961,7.22057202190589,14.5664448802841,1.66067655005431,4.62162608433408,3.65022215480524,-0.432686673610171,0.485334239707192,5.26387418894262,2.99667039747808,5.76980740335755,3.56791483058456,6.871425323144,5.39576737370131,6.03468043899097,6.49728185016894,0.612648849964932,11.4610465659479,0.207037776357134,6.68317064736844,13.7426457587953,2.29782918489215,7.35622277410903,-0.385956058283679,1.78223762138856,2.28285830595315,21.9097180302165,9.68834786155751,4.43741818655571,4.08869217159637,13.1491054261184,5.10032955466487,13.2197748929206,1.18231296780367,8.05565874428807,3.36893025590004,4.27343426517916,8.74148514543204,8.79723322335675,15.4423339022401,1.68106151816395,2.92767367275663,4.39698178464214,3.78116027138547,3.49046268601007,1.42875422854371,0.304991009889426,3.76219263557297,10.7633640217782,8.56852912939405,6.98917250196159,4.90720678386303,6.25253144353133,18.5162750519425,11.8466919782808,6.52583793724652,0.393327997744142,13.2453465764579,1.9512699153206,8.79433114172036,ID16,Untreated,Site_E,Week.6
A48,5.1744510197344,7.08052124808593,10.3353266150684,3.13382939136925,1.60757169613305,4.11000191848846,9.09063040101841,2.86247285838495,1.27023017134899,5.3571068160338,4.4772887278754,6.82760931239614,6.34118757306542,2.12483312149586,1.81317099875002,9.85566266643785,4.79006697237746,9.21199878106322,7.31514531954832,1.95664785787164,17.780272873632,1.74870193445238,4.26660687733846,2.31333870955713,5.12104057508972,4.82875265689158,9.86299622549414,7.6253299839207,3.66922338099608,7.85558080380458,-0.312996555938387,2.61502666883857,3.83250708305341,4.56560212997064,10.0461201778104,0.577673743479287,10.3377925872135,2.79152515203998,3.18438578398612,1.94053505364653,12.4264955987034,0.824585005821436,4.22355111346589,3.58924505249155,8.73967790230234,1.24241667196942,6.55006768124314,4.18050435905748,1.74013612599434,7.86591608073343,0.897805440588921,7.67613876512735,18.7009443889022,3.79225843435317,13.8231671467069,3.21225373107752,1.77846223444206,1.3529589469983,18.0144511578892,3.3318007681528,2.2568456360032,4.37082075074292,11.4690803252477,6.53215222433461,8.31222389380671,2.48992293409214,9.77694695676166,1.42382772870966,6.96243574301245,8.70494773875562,4.12216819882062,11.0280771710487,1.63612781342878,0.890501742307283,0.419732703646602,3.78455814540013,2.44159404811731,1.31365095964334,0.954944812230358,2.18849522823642,7.79170676509062,7.19728755993649,8.93298747113051,3.93249641191722,4.73113917829055,15.8700456012808,10.0404401653214,9.43439024733551,3.24334057338312,8.22731989438221,2.07261457309375,12.0951570442155,ID16,Untreated,Site_E,Week.12
A49,6.67342601557711,10.4941329219574,8.92142187649112,3.30472762427265,9.30710894133286,1.54718736238435,10.4971576178215,2.14839841404378,1.5395450987651,2.18859593756912,4.96852777847192,2.16211976452307,8.60095483853786,3.83961899232895,8.47998949559504,16.252746216892,2.46627270069276,5.62084915863742,8.28406816427203,2.73369253736463,9.7720263969838,2.13376993864052,9.60630317690443,3.90249768849389,6.21831743492754,5.22750298889443,12.9339795895278,1.99644736820123,5.53871351676319,5.54832476366887,0.424567207454827,2.87883405401996,3.97000170539332,12.2647164780789,15.1639893545855,1.13601072892996,5.825026014846,-0.0249998239802816,6.65298318735025,1.82672283098135,9.76654686138941,3.77857089384914,3.96441829340057,1.6072192646275,11.8488729690238,4.42666244161534,4.18430357267609,1.82777300693152,1.87711168192393,2.05204923680571,1.93155603187849,4.50852835443927,8.16784614413796,1.63284007805673,9.81150371098878,3.85742086473752,5.02432308133044,2.33858244187818,15.8184725530658,6.20458101709779,4.98665361575631,8.2768438671298,9.74399407453094,2.90045620125001,7.06503708175631,2.35855082276757,2.02705753430334,1.52899763292431,4.91192079767579,7.07335877924063,10.0179388786639,-0.964913158587998,0.444406672991658,7.73916047240694,2.58220034401893,4.54988936416546,1.53963819140132,0.287868073904032,0.932704165050234,-0.196661118482911,6.60672036183515,5.31535159174644,4.2273090620325,9.29606727364559,3.66762406457826,10.30987229527,11.9780109069583,8.85963638379122,12.5612672845147,7.69029495337124,1.68007817541369,3.17454402143032,ID17,Untreated,Site_E,Baseline
A50,4.70078041472735,10.6033804798871,9.23738061725587,6.26582772561632,5.40225486804084,0.177106028772144,4.00142491988836,2.07583393486491,2.06634446271793,3.49163054040397,3.44264245182136,3.34416996597918,10.1207984385981,5.29329133250747,6.31480704527521,10.979014717882,2.88967122936418,4.94278521497371,7.63491705625619,0.850993406635059,10.9552892070131,1.71790974473841,1.27869446571608,2.2646865204577,4.20178918727434,8.48214964041837,8.64319618567837,3.54831834188784,4.37103074435449,10.9981736937781,5.20640427995442,2.00696641484233,3.82986126523638,18.7016210336673,12.819492758045,0.547223847609775,7.2226744581014,4.8108499527909,7.03251872032282,2.92501236229441,10.6654870840378,0.32152303656185,10.1496337728819,2.39967865639918,2.3788874812068,9.03896363784047,2.8553239880228,5.92264878703203,2.37892871326265,2.75851542339984,2.19990948672507,4.60044029712654,7.59659711407072,4.88191247775857,7.08647025181421,1.02606152724228,3.78047612652087,1.27214669151165,10.1180411794893,4.06943624262972,8.36798802797792,5.70589652596359,14.4023979681311,6.28667409470453,3.68384291070142,2.44828769184917,3.51100448676692,1.43240883203898,6.36711842080234,3.72564024321736,12.346332937511,8.56622467726255,0.685255880616668,6.70726113697451,2.95536016246831,2.43211210334317,1.79136459984723,0.67740389200485,1.22997976040536,2.35478405768487,7.85471229405172,5.12774492452734,5.85648685915188,2.97936889231869,2.62801162235592,1.79439581393602,7.79016631318711,4.59076888433268,12.984851597244,6.63651734633226,2.73253290488779,3.63665011569975,ID17,Untreated,Site_E,Week.6
A51,5.24408075049884,9.22824448001117,11.5995226870375,2.39089684169345,10.222628805029,4.48315721021075,10.0380000560625,2.19987931309696,1.40653138565656,1.20436514252987,2.65834372596495,3.28029503760246,10.514479618598,4.2970591564828,6.53450644083019,9.88955982755171,5.85048788393279,2.29722328606577,5.92460994730773,1.67485609560806,7.39172400080121,1.24119160272879,7.00338117945264,0.784073233972724,6.60777140818511,6.66422452247944,5.15600002063886,9.94788576931167,4.578584116378,9.33685386271724,2.46193897124787,2.91377834260334,0.554451381370765,7.96555763552843,15.1334159017756,2.1313376503787,6.59132949555769,0.689563622512342,6.98496859512591,1.28805064521692,10.1314199590813,2.73402181563081,10.8801575345422,-0.35488034390811,11.7589334882997,6.34892830001536,2.86262736805829,4.00878938099268,2.34137550168365,9.85455011812651,1.68834135352763,5.25907516462239,10.1615502682836,5.28661454257536,11.9283492260131,1.70970001633785,1.62846463454862,2.14422376965578,10.1697551710405,10.1182443593321,7.31670983197662,10.090237796132,10.3503687568216,10.8171563524877,4.42215460241597,2.53778750749265,5.67075486562478,1.51276834684302,4.85295986203725,-1.65479455027881,6.77165765023301,8.06914408380529,0.601075484040911,17.5386154136103,5.53859958298152,1.28003240696686,1.47966618174076,1.0680896791831,1.3473369518699,0.799542200468575,7.39741233778118,4.50751321437821,4.10242396426685,6.62365119678702,3.49399145223816,12.5003227992263,12.9438929363227,0.171105326239896,10.510622000822,10.1277615733995,2.83470013889373,5.74289083273046,ID17,Untreated,Site_E,Week.12
A52,6.92468183092281,17.7963932018353,8.48792570734473,3.90400674536261,4.7057491712457,4.20709255970472,-0.195343798974253,2.67925195644508,3.60635927808191,2.72515248053404,3.61788448842514,3.63325877684057,2.9674636425858,7.56045453086254,1.63271159268893,18.13396372438,4.7510301428349,5.179134654197,9.7773387885726,0.757464319182732,12.5394001113362,0.412673636083869,2.83004024563236,1.14791357843636,2.02420970131173,8.83477892253062,2.02405873445459,-1.89012723586336,4.90577345715823,13.5157378799351,1.86618620856812,4.90518479718389,3.41840815963205,11.9076980266941,7.47696847890754,1.44088267000335,2.20651744845491,1.43863315227991,2.71483025859286,0.978600428133149,8.75557053164937,1.96981604483099,11.9460488630213,3.57506352141147,8.48243730888809,6.78051482792911,7.44827746310794,4.27741383551737,2.55756454882076,13.0378488089319,2.40288984221886,-0.572214631828381,11.5074780043896,0.774447934209912,12.4030853472897,8.21262569265797,5.47938988709254,0.995399585532762,19.6907242730704,7.57647734178939,6.42964311391056,9.31774897262215,14.9289578097185,2.18468319025627,5.68257057572557,1.60949106964451,2.49174618786544,3.53524761511495,5.90483660244025,16.2444510492388,5.01749771869406,11.5608747479767,2.45141120607006,11.8342361958094,1.21337754906211,3.23438913075559,1.88103398361001,2.66414142811582,1.67261461576681,3.16248261846115,7.96227844319383,1.9160367333532,13.7664886828334,4.12568720514006,0.0815964041971177,17.4711979325268,5.73988909972087,8.49330050851335,7.56216695112121,15.4749371623589,1.10189929057594,-1.52829201398593,ID18,Treated,Site_C,Baseline
