SampleID,Q9H6B4,Q96JA1,O95502,P23526,P52888,P43234,Q96LA6,Q04900,P20711,Q9NPH0,Q03403,P25815,O15123,Q9Y5K6,O43827,Q9NY25,Q9GZM7,P35754,P09104,O95544,Q9UBU3,P50452,P35237,Q9HBB8,Q76M96,Q9NR28,Q8N1Q1,Q13275,O43240,Q9UKJ0,O95841,P51693,Q8IZP9,P19971,O75791,A6NI73,P00352,P40259,P09525,P50995,Q9Y286,P26010,P09417,O00161,P27695,O75356,Q9H4D0,P21964,Q15846,P51858,Q6WN34,P09668,Q15155,P16083,Q9BQB4,Q92520,Q8NBS9,P41236,Q9UHL4,Q86VZ4,Q9UHX3,Q6UWV6,Q8WTU2,Q8NI22,Q9BYZ8,Q8NBJ7,Q8WVQ1,P29017,P22466,P19022,Q06418,P46109,Q8WX77,Q9BZR6,P13611,P09467,P01222,P46379,Q92692,P05089,P40818,Q02790,P31431,Q9NWQ8,Q16773,P98082,Q9NQX5,Q641Q3,Q16820,Q01973,P12724,,Subject,Treatment,Site,Time
A33,10.2627743692606,0.61280747295773,3.20096212437673,7.53544587530346,5.08520828699551,4.73555958904928,2.42490272379204,4.39233019943122,19.8782858273642,4.58526921307134,4.16121975274899,21.1988636521549,7.266608477685,1.04323461959738,4.12394855978641,12.39472263293,1.80394168648934,11.1580019326615,8.74407698114683,6.54374530775692,0.789611074537026,15.2140665789857,12.8745121632529,7.66144619991422,7.06783311394831,4.8659609862655,8.14870081032693,2.26427783754387,4.61803389799874,8.87998908289632,1.86626642917996,-0.811604231751963,11.7325855071308,1.96728440909544,1.37026859956999,10.3791451996337,2.96445145559763,14.3794266836158,5.61439725423103,4.80983972550383,15.7557728594458,6.78641823622984,7.21932474293283,4.8674378336154,19.0010452908952,1.34862960142642,2.67564932357937,2.07890749875678,9.63617435621849,5.38011756158172,5.51713204725233,6.23990832244015,0.884375518839097,3.92975139984433,2.51272542588279,2.0637644435299,5.82561974204301,8.29599654159098,10.1266773622638,4.32462116671005,4.77733805501106,16.8353522683855,0.703464608844996,5.39821487187039,2.54260593384026,4.46130154428797,4.38556740477346,2.07817460387356,13.344326014505,4.87679857747821,3.06631282872452,10.2597859883669,11.6037312993792,4.70271557755151,11.2481208171978,6.54383611560714,0.837913460737806,13.5695745516491,0.943785683014359,3.47627869010911,6.32077965288388,2.86392104723081,4.19028804852672,3.27319943376204,4.12972160867833,5.59006703582596,2.68266791255187,5.00730913870766,3.62461769555274,8.32209678836121,8.46157415003604,9.07587066420079,ID11,Treated,Site_C,Week.12
A34,6.81969570818455,0.872500015637386,11.6057775490028,10.4900067473394,4.35431268528549,9.11724450961033,1.6658086128712,1.95679637899706,15.1065345960707,7.08886427707533,3.46406348837704,12.1901096869859,16.9770898439796,4.69810712247206,4.96062832548532,8.1858683204722,2.07408055052657,10.894783670007,14.5259075940446,3.73855283356368,4.37612741844781,9.43997242103485,11.0427420578358,-1.92326761801171,-0.593614416639909,6.44390595883438,21.1362535687709,1.39887474188149,13.1775321558492,10.9939318036422,5.60810662962182,3.51432400426106,13.4479434412271,6.49263597339404,4.98623550727688,3.5286117673249,4.1707167749312,4.87005705671434,3.62031834468833,10.6547240259493,12.7409409583918,7.16319407689528,8.3858102267029,5.20628895848494,7.42546451188705,6.5274662483329,1.94811685364075,2.93366897412827,4.90712268672313,2.23974902734838,10.8693431590995,0.463620668049019,2.41929424866536,3.00567624739281,6.29829226487257,0.944497694488872,5.51003766678008,7.84579648879981,7.53462386270163,2.65193259083846,3.28109772422353,-1.04280427855595,1.35927658067641,2.83473748063185,11.6351376893294,1.76370970665085,4.95681488844355,6.05601018852672,11.2665148600047,1.8016111690632,7.43341300923895,11.5192106501423,6.90238426766872,8.83357167691221,8.01403647504132,8.17316828494103,4.50869621700116,11.6302831571305,2.16939977842601,2.1110437437862,7.21427742632978,1.94941148795818,6.99199288071463,1.78081720238106,2.40084117839285,2.149578218117,0.297440993490819,2.85244824591884,4.93797719334291,12.1523237708826,10.2666241081307,5.66436825838118,ID12,Untreated,Site_D,Baseline
A35,2.13296126235851,2.61226936184143,5.97331281388698,6.02722359229021,7.88484948264017,12.2585860642803,4.30725659686535,4.30432594623031,5.6713716718067,4.55271848086767,3.02905350998066,5.89449857234414,14.1707181049054,7.3962608520331,4.06013928055045,11.3049504341697,3.01759859649494,10.3462651299458,10.6339017328149,2.41638167945119,3.03832127266542,6.66229399927799,12.4534052867586,5.7173498576153,10.9940072339703,5.7309644575197,17.1838041504863,2.59319837364579,21.9859791917813,7.24644504747494,3.94013955376283,3.50312567433137,16.0011605842987,13.1691651415895,2.25263260058428,3.65537116072853,1.02990992052458,6.4019296327455,0.82486403121545,-0.082486271274171,6.6441406266879,7.84938478552759,7.97931595273516,5.01871551536559,6.72219445784229,14.7982947860814,0.102735669793955,0.735438662123912,11.6155048925453,4.63161830917884,4.64561010371789,13.262931109194,2.17975366846341,1.95542451769388,6.59309291110582,0.245416994526082,5.82181642934772,8.11821288935997,7.2577257614225,5.57019508294716,2.03546513171737,8.22066736205826,1.22179122714084,1.12795880223982,7.66219129299065,12.6165951454841,10.8138715419477,7.47091429369724,9.94177225381066,2.80901314795017,3.11408181089702,11.8576023153239,6.68517984979895,2.9735567852108,8.40410040342568,7.04858137298426,1.93712467906831,13.7971091631211,2.75794553600573,1.25179437421244,9.421751750403,2.85827673201375,8.78473318670945,3.51348825768872,3.21264776003543,2.99411499122603,2.37424875417514,3.71333230414355,4.86482047888819,10.5116911367474,10.5646568416642,6.27622377750234,ID12,Untreated,Site_D,Week.6
A36,3.56744127138033,2.17237870992003,10.3911143056929,7.1567067623106,6.36109099190433,8.17389993358807,3.65684269690429,5.71676094020056,8.14590558728377,7.59800221576151,2.68952500946816,14.5595086817431,16.1818398661707,7.31870167363786,6.81825717224534,10.6397512326339,2.5064307109153,7.5624450158902,11.4898693904188,3.42286854230047,2.91542402829477,3.91616379738007,19.6699673295802,3.6318109901352,0.672830903362352,5.79114244051056,15.9894921991905,2.13834605145576,16.5634602578968,10.4558326296957,4.73385000413504,6.82277078770534,11.0869414272932,13.3905706351247,1.32710294987138,3.73483492056109,1.88325463973257,9.56252429328042,3.57154356942022,1.14384812797984,3.67341350987394,6.04420195619632,11.704799380124,3.86182751796208,7.90379326411787,9.74800887171103,1.9643169157019,0.255980217492626,1.64347908259746,3.28036106531461,3.51288717299285,12.0148265834989,-0.497817147850369,8.41683392836675,4.62725126678429,0.279057209492185,7.03940365282993,12.2166934818329,2.38299992423815,8.76464863072571,2.92903597969651,5.93787873120866,0.12278336707478,3.25631176702583,11.5709214097714,6.24860934372346,6.27869285429351,5.75442340361747,13.5333887447462,7.34742256042935,4.65256759811277,11.2102693470828,6.06924384471499,4.44643708718349,9.76951263302507,12.3631576868917,0.358474219115792,12.0514683246044,3.00315728960367,0.452662953711263,2.91854519503242,2.60505082101981,6.70295906278199,2.64549160540759,3.30525411374303,3.96285156161409,1.9476459850722,2.64538212633129,9.65597060482144,13.5363106325736,9.31211942982714,4.5730724178085,ID12,Untreated,Site_D,Week.12
A37,4.06846929081007,1.9134815657684,4.54439105015484,8.72743871718287,2.94556700209225,10.17333478937,-0.0110474759914201,1.2788400989023,5.82609845991178,7.00947527578465,1.752186759314,8.99344007527054,12.9177663012452,4.20885382156991,2.35865850807186,6.3174589507297,4.20264208014564,8.18475338600931,5.19857326631201,7.64274105159768,0.418184533500771,10.1915851070968,8.72568329272397,6.06815980415361,7.79925964622842,6.99732873396357,11.6479812841721,0.239316269952546,18.8998228167858,-1.06397194234708,2.93390559419449,2.53509710632392,12.2395003809213,8.53982048877906,1.51208645909201,5.41458400076661,0.034982503698981,12.4189325011846,7.04950724488167,4.96933867502377,6.68363199041277,3.30531673529521,8.83627175403289,0.801090874729765,16.7891864904915,9.38924464452297,3.74624824409648,2.86275850861249,9.27320641234621,6.52417895884368,15.9997392778806,-1.00815827161177,3.55045110408898,5.38920476534895,9.76231675924281,3.20559309190725,4.74022987623456,12.4316299303533,15.6382110417199,8.64514663487848,3.75133296349615,12.4529169795371,3.90210292200551,3.59755487506209,8.60408213993913,8.76560352570712,4.44388096744901,1.97677808543284,6.46004817984388,5.00741266301905,5.28136750368059,9.04666606515213,8.91342968314406,9.80180048214337,8.81842019812766,7.97784771651124,16.6480026808167,12.6253557621664,3.48680959415308,5.49995804566664,6.86802407298571,2.91669443744342,6.58941449146405,2.3568297724527,2.97177650783708,4.35341165076024,0.65183465825412,4.88353454363687,1.90785656580825,17.4775878800785,8.27953889454427,1.70247271052176,ID13,Untreated,Site_D,Baseline
A38,7.48380207054961,1.46512183599252,4.1451358601138,7.76985878243573,3.52579080023132,10.4312643629618,2.49294064217451,2.89176809100274,8.7361906273094,7.38496966228415,2.6887878375275,10.1184393058435,7.80211225387497,2.03620519493699,2.49553013144378,8.11636671714921,2.12167692363679,12.8094995011995,2.78025243518334,6.41678484713224,1.98962074245301,9.81062616481693,8.65822862324427,0.800964372091689,12.7431456176134,7.09088323102697,7.70812389644993,1.50661339757366,19.9083013468087,-6.94565005668256,3.49890344720573,3.34319725713297,18.3829872645724,7.03216184699803,0.133691997908466,8.80805904069852,0.961580917778381,13.7932748881967,9.03672441791751,5.23715740052529,7.51821240296779,2.68934415464731,5.83765353675856,2.12973274080932,20.2662282637479,8.47512833741429,2.74655035915008,2.19017008514475,10.9371794613106,4.69110561791127,18.0147618005103,1.19658093752177,1.61037935243418,3.06084532080874,8.15172259563171,2.24202568282877,8.76790971384602,11.480625197952,13.0455977773571,3.44234557480991,2.71679872828568,6.98704493869117,1.03592858160104,3.13333652149142,7.63540570061869,9.28591677914904,6.68535440586974,3.4054489923306,10.808023042191,0.817073511936547,6.84267001990781,9.45024214762458,6.88231225803798,6.09195035200243,6.35069920994796,13.3211794015283,6.50166651866735,5.80586244707789,3.70552784612325,1.8638354356766,11.23374572934,1.49355274078022,7.53433271701075,1.7684821411384,1.59381021458335,8.09177708093972,0.798012750871638,4.73453239176368,0.164933476684287,26.4558102685718,4.12452214564617,4.59415749186535,ID13,Untreated,Site_D,Week.6
A39,4.49229748801209,3.01228106852065,5.56938712789691,7.12894038271467,7.05805214062054,12.2896525593519,3.25511312197351,2.30296425250051,6.31001972799676,4.64452867987983,1.52490336070923,9.21932528704335,11.0460156261107,-2.02290529713803,2.90604867292259,6.9256202714385,2.6055889131385,7.77567834409088,1.48944442501883,4.47661352074494,0.908760884064626,12.6525749017157,16.6334379429798,6.81206860929276,11.7464043152537,5.47064191677761,9.65093718683785,0.915116382143241,16.4244040237276,3.49422250762882,4.5809127323384,3.17969459187619,13.8416227312428,5.50586357603451,2.10362312522038,6.30025537973773,2.01713892516599,7.74157154871943,11.900203813913,2.30936538067057,11.5688325469451,2.71498634457696,14.7019798476566,2.20379737047007,21.276797917402,13.9820858816001,2.16145968403963,2.51520772131557,7.26085460144285,5.83374238387358,14.4740133649664,6.80830698447509,3.09620667310892,6.27087912074199,9.47956867248667,1.01600399917535,5.52507127931184,7.53913257577081,9.4175452882888,8.15767502401021,2.68221434631197,-0.73105620331809,0.794540259460239,3.2319287184371,5.42066854304435,3.50118666848002,2.37482641396732,5.98050488297133,14.6035910962835,3.46384716301591,3.64641047733692,10.4992805960613,3.23653654452608,4.66123666165174,6.48328153545782,8.7865867111617,11.635678082401,11.0821833262309,1.57084192858086,4.64770275674678,7.00001427387791,0.473361035093661,5.58643839089242,2.69054935708648,0.324417057700205,7.69209030181045,4.9528892541027,4.7761905419808,1.20562685512068,15.7404362755727,5.94776159838354,5.87983402405909,ID13,Untreated,Site_D,Week.12
A40,8.08076570849405,0.236622755270449,4.38509795045785,12.0156003318079,1.22484645732549,12.1913736304435,2.9751177842762,3.71292803744703,7.09476155958505,4.0432193107986,4.15987268026454,1.80794752528654,9.27858576115689,12.4770945584046,0.961721404421931,12.9291782690113,0.715684763631233,1.86957561441636,11.3507592400067,-1.42464498166908,1.19076987127217,6.10242619783149,11.7976242807401,12.717082889665,10.1641027897322,4.61448068492252,15.0210268540005,0.688414897147346,11.7498867660175,5.97215897756701,3.12835425724513,4.19592746633361,14.9430933461807,7.52417474752849,2.27392345868584,6.00966218307764,2.36933527067186,15.6020947763268,12.1706359976553,8.30340362834684,8.77670449037907,7.08830722920567,12.5634712824315,4.56962610203299,7.52990510530646,2.98780753066752,2.40120531164028,1.61878351329793,-7.22634288038177,5.90747209569918,4.71743862058736,9.0863298765175,0.0879071154616859,9.74117597767285,7.09030965880793,2.06084677052191,7.39461586982562,8.13851574916253,13.7997222371651,3.71323839559291,2.52544812338179,13.5133566505333,4.53870658516836,7.33901166191733,5.55550702236349,4.15289703536898,4.61472225400089,4.2768646347932,4.05094831167806,7.5065863242915,2.76206089682363,9.02530815013473,10.0295378120726,12.8781361366085,8.10566888368359,5.88894382184813,8.53192737948984,11.6190852642003,2.88437652602177,3.5504544129908,13.1369147739923,3.27251738498739,0.797332489392316,4.26364562704473,2.21093246643493,7.87995671014425,3.87897357315783,1.82901009555056,13.7096065117519,14.1586013594929,13.4765428363927,3.97142746718062,ID14,Untreated,Site_B,Baseline
A41,6.66951236711279,1.72376109500796,6.29527058951897,13.2057537083649,4.42442210508878,6.17195600396839,3.75911308095325,2.64938254689769,10.0200265130962,2.13031777235002,1.65514785721869,2.63545614406023,11.127508426397,10.1515446505661,3.34703549020389,11.4865175842444,1.72007413022145,11.026326773868,5.92776101142367,-0.651155658068354,2.67466497224244,3.84738531248374,12.1635315132707,9.72003074374941,9.92169282929178,2.58896498354821,2.97699302253304,3.39260604416766,11.8886886950965,8.10866162925411,1.09731377025993,3.62517490270929,21.0997035483179,0.48992639165175,2.3333980658732,3.73210914281134,1.85196526968547,13.1078661370183,10.3505618288211,7.48722826675334,2.05601068497378,10.7172194139523,8.30170748823201,4.58721116825435,11.8288828609205,7.31635410400666,3.94849137237003,2.37779450648309,0.633868959098582,3.91678697149089,7.20731081747475,5.91233639710535,0.978278640016772,4.68346871126993,9.28914423418997,1.81122808408642,7.48625534102112,4.52563859049688,3.53044996110523,5.87229934221104,3.17805980956051,10.2685699064495,2.75949458876649,6.48810224292413,8.22657108506355,-2.7045504444889,6.33706549745676,4.17560364495442,6.35672976607346,8.78917063943033,3.8175046805233,6.62092145143668,7.87417061376843,12.9797596666779,13.6841980607368,9.86521112127655,7.93002760616422,3.84483593392562,2.70528698362463,3.59464838539807,11.6470948327474,2.81146375257042,5.00540456257077,4.67211863913088,2.1098730649538,4.49213255597598,5.14468515151897,2.28026448730039,17.7247557435419,4.47876355045485,7.56376205774774,8.11979229612673,ID14,Untreated,Site_B,Week.6
A42,6.2686509306314,2.10290785945838,3.31155108447438,13.1619886902813,3.17132167573161,14.9803393190231,6.76365728124572,3.26605910795696,13.4972382798381,6.87817233733142,2.62722338025782,8.22203341713823,10.1556237355789,4.13280395634326,3.26399121624436,12.0346257487622,1.27834466141065,10.620212861545,10.6397659385772,1.35606565191356,1.5075137803323,5.81371627141297,6.23494163255989,5.82453011676915,10.2765050699845,1.94304666167937,16.7419112081111,2.83345494519104,15.211082771946,3.57026007894593,1.69356811100935,4.22553827280343,11.683826708274,3.77979358582403,2.82914607049849,7.61651447907268,2.18715325769486,14.492015299924,10.9308605639287,7.24492761709139,12.5036532585726,8.48116754489602,5.44782702926621,2.8864078790456,9.15069984513983,9.69847047947519,2.54419165714604,1.78661564728712,2.8937494373427,5.19870303614801,1.02692748534389,4.77740281755258,1.75851264270236,4.90043424141329,8.6645540416488,1.81507232281216,3.20429949949644,4.58373613532107,5.56143379006068,7.66187738996949,1.37869150970224,10.9974666457846,1.88226431874516,4.71959577674566,7.00084894690091,13.4267630328602,6.48019742865076,3.55048239820853,14.7498632492692,10.7388796527023,3.79510974458591,10.4152224025365,7.02992357848042,11.0475033708709,9.55762415498851,10.8703116796414,3.27122700187697,8.16077233254965,4.16900771043228,6.46015526102723,13.5389084480017,3.31558434400045,5.07454493425413,5.0514556548411,2.69804968024309,3.55323549160219,6.04374371156268,5.5320822515481,19.533305228049,10.2617733628289,11.4854259474227,7.75104036651263,ID14,Untreated,Site_B,Week.12
A43,6.31248905857878,0.789312541025464,8.08074439812883,16.0854589609204,2.91068323586226,10.1741524059795,1.29529737061325,3.78306648437004,13.9129322934292,1.50581994862647,3.80386101818258,0.352325862222312,14.3743782072478,7.57987760446087,3.94092655911085,7.57733995926528,1.06224074475172,1.78946438985242,9.15714249484773,2.54980031796254,1.1823201587668,11.4642425306575,20.1156784257946,7.08841170796144,12.2450391072255,2.71168698338025,16.4547107252356,0.914004064330304,19.2620193761674,6.82504203285259,3.37016663483571,1.98564039536354,10.9305149237487,13.671360359315,2.6037303481694,11.8875885306019,1.14778375196546,5.37181801042548,12.1647187818785,4.66292493677084,-2.75933107839794,-0.302481615456642,10.3348319190352,3.73816272941912,15.7865562558473,7.35631019098913,2.90345158323201,1.11488038062737,0.701071610931157,3.0605939659186,3.36334689501729,9.5975053769807,2.44190118539152,4.15000919612596,6.10105082128042,0.572319412636249,5.96521040844102,1.44980025948115,9.49620627459691,6.25297424594595,3.86990683141919,10.2616576490251,3.96425316241957,5.03398268484846,7.42760143203517,9.19487390325324,7.81195750519138,5.87900653338082,15.7837973519598,3.05305005092982,6.95627734155335,6.61557949758065,4.92476362883459,1.21470124051924,6.4283723913051,6.32064140143487,1.40010358468061,17.9093837137984,2.75094932091186,1.81850209211316,2.94603062616821,1.96490153485427,3.24571277142133,3.14115427730609,1.79922312677742,4.70674560581964,0.207179318439466,3.30892592243751,5.83653220373676,8.35358788635014,7.03007091690318,6.81484966763917,ID15,Treated,Site_C,Baseline
A44,0.514188266094453,1.28537681308769,6.05639840422383,5.95327195368887,4.60445208166393,7.91181617501006,0.31595810993655,4.54522484057823,13.211332337938,4.68539449231856,4.30258697656322,9.92538632189929,18.0350245264889,9.7185123602598,3.16922811649963,1.59910980848261,1.59916767149804,10.2791095116395,6.79746633966315,3.06014020142035,-0.0941537999017408,6.73306342449804,17.9580504679921,4.58858154387734,-0.091050176685007,7.11653531523198,13.3994229146711,2.14812012532561,8.54576818793804,10.4228018518448,2.38108834382636,3.42411628089033,0.950001831346763,12.4627662846266,2.83772369452632,11.9514361019854,0.735556682879729,6.58052445129328,8.94691958422055,0.292478218561161,7.18558167791636,3.59412234505691,10.990526852726,1.43920797109545,16.8493530885289,9.35712056657686,1.83551097304401,1.70926531874134,10.6044404785748,2.51121255866465,9.40977926343011,5.83767883155709,2.90150485809924,0.859340736689497,9.46478906286078,2.47404901193379,6.11164118806405,15.5576979943116,4.7159984264691,1.94247372233749,2.82578224084921,17.7307404420457,1.85788091234871,4.23004623502979,9.38145949622086,4.76969770364535,9.2103894129045,5.98319312448666,11.9676151077981,1.87725644800913,2.60934051188839,2.88577037945861,12.763297558445,8.68977971147767,7.70437817295271,2.84507038637547,12.2397877247265,10.8228866030631,1.66666708165632,1.1390537715438,1.74241608557362,3.3219293883059,1.13961423291854,3.10382434529426,1.75443828141527,7.15445751770247,6.86239633436974,3.12176509489267,6.27299095704317,8.68805093237875,5.79226525245123,4.7623436994883,ID15,Treated,Site_C,Week.6
A45,6.33098577922768,2.03025527644368,6.70567430973575,6.13609241316176,5.43071275874224,10.190939788552,3.57270090011735,1.90623996772008,13.3784809890543,1.55743249006406,1.08323926492763,6.23875947044423,15.0942195754696,6.69192716178428,1.19811698968307,10.3184473938188,2.93394654192885,7.06418075047164,5.3953497399272,3.68469941696564,4.87575682868008,15.7765992581697,23.0947670242994,4.91474393263958,9.94972265115662,5.95167405769805,14.871955501252,0.541183725277214,11.2569273404398,7.37859333240822,2.5944777517274,3.9625136132848,3.27667119172912,8.79690146650882,1.86890774521366,14.4946895907529,0.894045999330409,5.98039354601161,6.02651731915395,4.68858404878209,3.17809558782064,1.4078695809089,10.3728087981481,1.34690048012705,22.5590011263251,12.0952659778553,2.79211567305186,0.488729984231087,2.5969379742706,2.85467565074972,0.885032099358572,8.34492683056194,1.24794567418996,4.26881212764156,14.3814472978485,0.770905960508276,4.26889774643874,7.36067302772772,4.58288015827804,1.8352578044969,4.42687049580258,12.0337479700803,1.82118536948596,5.72859569190828,15.8821731626389,4.55763163263103,9.84061976321772,8.72779761068644,15.986294902181,3.15387509272685,2.93866926410767,3.77565182231415,13.655637676495,2.88689787030492,8.4971653168974,6.81685439408679,10.1393279475797,10.2160957709417,2.28793548794465,-1.56433130205609,7.07915046434928,1.14743217912186,0.97942466380232,6.4534082242486,1.52704015007353,6.35398610399074,4.00842877179876,2.45072152343499,9.85465813227556,3.81197688475786,4.72861328886075,6.52900446491689,ID15,Treated,Site_C,Week.12
A46,5.22348664403727,1.09863941234634,0.865949667298734,8.96493023382054,1.00651666286332,8.38228715876875,1.89982599986325,4.44836635570839,8.89693834555435,4.30538937992401,-3.10467378972247,3.0204018548003,16.8262044529544,14.5753066955922,3.08660243494042,4.1310130212029,3.44177306341519,11.7310786482442,10.0404064904265,0.196494380590443,3.3374331568675,13.5714476737311,8.46882375930018,15.113541434801,2.48725130869168,3.64093461359672,6.58842472711395,4.47380904125467,12.2139167829956,0.729448666507129,3.41752166037369,0.881995393859658,5.11218546669677,15.1414355642113,2.1428472693978,5.42003385029005,3.05730045325224,14.5501009879278,12.8019869472371,2.37296086824608,12.5981418100795,8.34711683877183,14.3373508525695,2.9519088763278,11.0058076044351,-1.37174130829374,2.86810715226479,3.05981717063897,4.35618104544663,5.16414448905819,9.54952803110684,10.9888171400544,2.46865215956449,5.25703733046379,8.26045670798759,2.8363537887206,1.66387868687474,13.9178989362574,13.0112321539712,3.56107002782236,3.64659011899258,18.3745762113555,3.83162888869647,3.24282876011677,7.87819403374655,12.7201699212669,5.29645227267913,2.53135642819317,3.56708760147507,1.66911169416758,3.46056180840848,13.9395460027576,8.92243650413915,5.0568392447554,11.6911617810059,5.01459052160757,7.35839527088642,6.0741132069356,4.65978838800828,9.2213693044577,5.64497195128641,2.84416182628671,1.4721072675486,2.17054804315024,2.74952639932153,5.13892078463025,4.34275864954916,5.67666835279806,6.07376070940551,8.22139053247004,13.3789591864216,9.15773281100753,ID16,Untreated,Site_E,Baseline
A47,5.01955961118724,1.29951454669075,5.10543670342975,5.27833624842292,1.14583022390908,13.3239765334755,2.6990743584505,3.54096380979477,11.3433148127911,6.66181481000002,0.319112994568254,1.92317376005118,8.40088275027636,8.36948815428189,3.3527809584906,9.15695386857051,1.22543269435885,11.2537302913104,16.0897907932486,0.249638260820983,0.140413047961862,5.3917419543081,5.91059756332698,10.6059222563238,2.90369332595933,5.63754688702662,12.1398026947289,4.06527633880273,9.29804991284147,4.74039186099522,2.8815906486589,1.5137498886903,11.9887808257123,17.9737171154737,3.78086930632001,4.24869468511366,2.71712049802264,7.9363573482286,11.9424801494377,9.14089109764804,11.238076861672,8.45860616594686,7.64367802490099,3.66224217672148,6.12867889418012,2.91779984387939,2.40236948983894,2.9600013440304,7.07388987911002,4.09779051594747,9.84904303507759,16.3062181908155,1.52500217248828,1.17369173847957,4.6772826254674,1.63434420917259,3.54855296179675,7.12039047066057,11.8364163316567,3.9076210702594,2.49588375367742,16.1064165706883,4.0398154620979,3.71325051808277,9.24501911838261,3.98593419958444,8.57879348669512,3.69886199784886,9.59282200121829,4.38026656205824,6.24514853896078,11.0912012480702,9.39202906777961,3.46318467319492,8.91200179311029,4.39383260796052,12.3480191552376,9.50206856846931,1.89088786437182,7.20869424121873,8.78952181058389,2.69947145785599,3.98897860611544,3.98718872479048,2.45030657581228,1.00239807858581,4.20901464967377,3.76093961783457,5.46398435953054,9.70302703174319,7.00538359632149,11.8300460389169,ID16,Untreated,Site_E,Week.6
A48,1.59423671288807,0.442178613889712,3.35618401041559,3.51408968488037,3.50929733073942,8.71862710672415,2.62925980163464,2.86832780060159,12.217509534923,2.61548827251982,-1.68815805537854,9.20380325620176,11.529487471423,6.01153729219776,1.85762980117194,4.70008832334913,2.72594138642597,7.81304285730045,11.8371200098858,4.32554564572694,-0.378699838535802,10.0806890406665,10.4207667518798,8.04219139297706,2.37610618698773,7.40500782352669,6.74029315013135,2.10796181491925,11.6495262430663,7.64358585199688,1.10166509142548,2.45419384125686,10.0339926074798,11.3396719179039,1.48138433466278,6.37115824028963,1.23848223605103,5.80291875548869,10.5137215057605,0.848928005813849,9.35544685117574,8.04107856324583,9.60999936066185,3.19103422729839,10.4321083100227,4.14809145763095,3.68566232017616,2.82430803052824,5.84538141399277,4.34775489561195,10.5298137399583,12.9878131957613,0.241327492962407,0.247306386907305,2.98503196725819,2.63084392829441,3.51565416145081,4.81174053996374,12.2883590082301,3.51214176226836,2.8961341873019,14.8266423519365,2.76078739028833,4.27748474676854,8.26628181195093,8.09962056145519,7.18555409122688,1.71040443509399,7.66732820685612,2.36047049271722,6.24002985996223,12.1295795692595,7.88060990978522,8.33588094755669,3.35429511329474,5.43413214057572,16.3751621301837,13.676836492295,2.29460241243876,9.81495440534996,5.21775181465457,3.87255887653934,4.27274989176886,4.5498784373932,4.21582130579719,4.25179290499113,1.50416023732739,5.95570508806505,5.77393811427977,9.18117231119948,4.02376595420547,7.62837453016297,ID16,Untreated,Site_E,Week.12
A49,9.85779541231393,1.54832449452534,7.33360447017976,13.7256678701817,4.04619747449584,10.7067287931349,3.46552225990181,3.13299509567284,12.6258178205225,1.45324493676697,4.01327548776934,2.41749894884367,18.0611717827749,9.62710167678682,3.6136096094579,11.9975455828455,1.71053201340799,15.962456098258,12.2889204368991,0.363288699731921,0.724304789176477,18.4693560440929,9.0779206819539,1.3254236244682,6.67413155001239,4.34938030990625,10.6546498156851,3.52521277479721,12.1194760859015,12.5362590643875,0.869011357124072,2.29178418759971,13.7739092615731,14.2123691637737,1.32014154381143,15.6231035450222,1.92818906109752,9.82583075212193,12.1435620541062,1.34762229864007,8.07921616616257,8.16050913479993,5.29049736868106,1.63988350080508,10.4318515797501,17.3176494355455,1.18975909887049,1.04900557346336,6.56862187851613,2.24064727703067,10.2892199892476,7.66640971175315,3.43318582794384,4.62576230135448,9.55872502904131,0.365799015683338,5.6775822692054,8.02804889893933,7.46694867350737,6.89710062369176,4.20731180756733,18.2750562703692,0.214678068073761,2.39131115839884,8.94598718805488,11.0624124453973,8.98172033899047,4.16113578497146,1.55958913260504,2.05027614486385,6.05113476004999,12.508208501306,10.501301649338,12.2720391059574,6.15042807391971,9.89507270563118,11.6263608217129,13.5532367807497,3.00950960749582,3.14834825076184,5.58595520586673,2.69989789704367,4.76007799989409,5.72689348346413,3.75483017640623,4.72273751163893,-0.663409661512974,4.66919170259534,9.08577989221483,16.9527641137599,1.78225643201208,6.73861211291364,ID17,Untreated,Site_E,Baseline
